,open,high,low,close,volume,marketCap,timestamp,crypto_name,date
12944,13952.400390625,14659.5,13952.400390625,14360.2001953125,12763599872.0,241268592240.0,2018-01-13T23:59:59.999Z,Bitcoin,2018-01-13
12945,1.0041300058,1.01256001,0.9965760112,1.0020200014,2759879936.0,1471055377.99,2018-01-13T23:59:59.999Z,Tether,2018-01-13
12946,0.013057,0.0136527,0.0124784,0.0130233997,55890600.0,1468529067.44,2018-01-13T23:59:59.999Z,Dogecoin,2018-01-13
12947,1326.2399902344,1490.5600585938,1326.2399902344,1422.9899902344,710161.0,0.0,2018-01-13T23:59:59.999Z,Maker,2018-01-13
12948,1270.4699707031,1432.8800048828,1270.4699707031,1396.4200439453,5746760192.0,135400735922.0,2018-01-13T23:59:59.999Z,Ethereum,2018-01-13
12949,0.9174100161,0.969325006,0.8364859819,0.884123981,313215008.0,22922745312.3,2018-01-13T23:59:59.999Z,Cardano,2018-01-13
12950,2.0514099598,2.1187000275,1.9820200205,2.0213499069,2130169984.0,78305366321.0,2018-01-13T23:59:59.999Z,XRP,2018-01-13
12951,13.9174003601,18.7096004486,13.5395002365,16.2339000702,3379130112.0,9758283455.47,2018-01-13T23:59:59.999Z,EOS,2018-01-13
12952,236.8820037842,263.1950073242,236.8820037842,259.1929931641,961043008.0,14189082270.1,2018-01-13T23:59:59.999Z,Litecoin,2018-01-13
12953,27.710100174,28.7301998138,25.2138004303,26.8603000641,685598.0,0.0,2018-01-13T23:59:59.999Z,Filecoin,2018-01-13
12954,22.2534999847,22.2534999847,19.1380004883,20.777299881,129239000.0,2057243582.2,2018-01-14T23:59:59.999Z,BNB,2018-01-14
12955,260.5790100098,270.8519897461,234.2720031738,238.6750030518,886414976.0,13069624171.6,2018-01-14T23:59:59.999Z,Litecoin,2018-01-14
12956,14370.7998046875,14511.7998046875,13268.0,13772.0,11084099584.0,231413491364.0,2018-01-14T23:59:59.999Z,Bitcoin,2018-01-14
12957,2687.1000976563,2746.6101074219,2490.0400390625,2553.3200683594,993310016.0,43182003172.0,2018-01-14T23:59:59.999Z,Bitcoin Cash,2018-01-14
12958,0.0130573995,0.0131871998,0.0113438005,0.0116844997,65899000.0,1317716491.69,2018-01-14T23:59:59.999Z,Dogecoin,2018-01-14
12959,0.1791000068,0.1791000068,0.1461170018,0.1532160044,29454800.0,157688513.7,2018-01-14T23:59:59.999Z,Decentraland,2018-01-14
12960,1397.4799804688,1400.5600585938,1286.2099609375,1366.7700195313,4841630208.0,132554906162.0,2018-01-14T23:59:59.999Z,Ethereum,2018-01-14
12961,2.0185201168,2.0185201168,1.8118400574,1.8611899614,1978200064.0,72100905208.4,2018-01-14T23:59:59.999Z,XRP,2018-01-14
12962,1432.7600097656,1534.8000488281,1267.4399414063,1403.1099853516,378266.0,0.0,2018-01-14T23:59:59.999Z,Maker,2018-01-14
12963,420.3359985352,444.0140075684,384.3049926758,399.5190124512,180678000.0,6233759351.34,2018-01-14T23:59:59.999Z,Monero,2018-01-14
12964,0.1026339978,0.1031690016,0.0842714012,0.0847823992,714278976.0,5574289553.73,2018-01-14T23:59:59.999Z,TRON,2018-01-14
12965,1.1064399481,1.1545900106,0.941084981,1.0108400583,5844480.0,353794000.0,2018-01-14T23:59:59.999Z,Chainlink,2018-01-14
12966,16.1681995392,16.1681995392,13.3111000061,13.4357004166,1162419968.0,8121857984.93,2018-01-14T23:59:59.999Z,EOS,2018-01-14
12967,0.7659289837,0.7659289837,0.6402770281,0.6623589993,26944900.0,662359000.0,2018-01-14T23:59:59.999Z,Basic Attention Token,2018-01-14
12968,42.8937988281,46.498298645,40.8493995667,42.9572982788,1314400000.0,4257987458.48,2018-01-14T23:59:59.999Z,Ethereum Classic,2018-01-14
12969,0.881960988,0.881960988,0.7495139837,0.8022620082,160712000.0,20800303464.0,2018-01-14T23:59:59.999Z,Cardano,2018-01-14
12970,1.0043599606,1.0403100252,1.0006400347,1.016119957,2960410112.0,1491755444.68,2018-01-14T23:59:59.999Z,Tether,2018-01-14
12971,0.6721979976,0.6721979976,0.582818985,0.6308559775,116460000.0,11286324603.4,2018-01-14T23:59:59.999Z,Stellar,2018-01-14
12972,26.8784999847,28.279499054,23.845199585,26.5011997223,1159270.0,0.0,2018-01-14T23:59:59.999Z,Filecoin,2018-01-14
12973,13.4161996841,14.8347997665,12.9223003387,12.9444999695,806380992.0,7848996612.58,2018-01-15T23:59:59.999Z,EOS,2018-01-15
12974,1.8562500477,1.9008100033,1.6652899981,1.6767300367,1838460032.0,64955082925.5,2018-01-15T23:59:59.999Z,XRP,2018-01-15
12975,2541.580078125,2576.1298828125,2328.3100585938,2401.5400390625,1412359936.0,40618867059.5,2018-01-15T23:59:59.999Z,Bitcoin Cash,2018-01-15
12976,1365.2099609375,1390.5899658203,1290.5999755859,1291.9200439453,4781100032.0,125319766537.0,2018-01-15T23:59:59.999Z,Ethereum,2018-01-15
12977,13767.2998046875,14445.5,13641.7001953125,13819.7998046875,12750799872.0,232242775485.0,2018-01-15T23:59:59.999Z,Bitcoin,2018-01-15
12978,396.016998291,444.3429870605,392.3720092773,414.5700073242,264782000.0,6470253893.75,2018-01-15T23:59:59.999Z,Monero,2018-01-15
12979,1387.4599609375,1469.0699462891,1201.0500488281,1234.0200195313,891849.0,0.0,2018-01-15T23:59:59.999Z,Maker,2018-01-15
12980,20.8003997803,23.6047992706,19.3309001923,19.564699173,244154000.0,1937179205.8,2018-01-15T23:59:59.999Z,BNB,2018-01-15
12981,26.4941005707,29.0083007813,24.0359992981,26.6665000916,846259.0,0.0,2018-01-15T23:59:59.999Z,Filecoin,2018-01-15
12982,0.6606569886,0.7294380069,0.610608995,0.6895689964,28859800.0,689569000.0,2018-01-15T23:59:59.999Z,Basic Attention Token,2018-01-15
12983,0.6255040169,0.6705790162,0.5991380215,0.5992709994,345561984.0,10721304062.8,2018-01-15T23:59:59.999Z,Stellar,2018-01-15
12984,0.7957609892,0.8845059872,0.7774130106,0.7785869837,972993024.0,20186480069.0,2018-01-15T23:59:59.999Z,Cardano,2018-01-15
12985,1.0153900385,1.0240000486,1.0017199516,1.0066200495,2557179904.0,1477808591.24,2018-01-15T23:59:59.999Z,Tether,2018-01-15
12986,1.0069500208,1.037019968,0.8484219909,0.8776879907,8351260.0,307190800.0,2018-01-15T23:59:59.999Z,Chainlink,2018-01-15
12987,237.2890014648,245.0039978027,232.7740020752,232.7740020752,601769984.0,12749749657.9,2018-01-15T23:59:59.999Z,Litecoin,2018-01-15
12988,42.6800994873,43.6992988586,40.4336013794,40.4956016541,615006976.0,4014952905.69,2018-01-15T23:59:59.999Z,Ethereum Classic,2018-01-15
12989,0.0848895982,0.0978967994,0.0677210987,0.0756938979,1013430016.0,4976737106.42,2018-01-15T23:59:59.999Z,TRON,2018-01-15
12990,0.1516229957,0.1547610015,0.1338790059,0.1338790059,30502000.0,137787049.17,2018-01-15T23:59:59.999Z,Decentraland,2018-01-15
12991,0.0116306003,0.0117785996,0.00984826032072,0.00985702034086,62765500.0,1111760878.55,2018-01-15T23:59:59.999Z,Dogecoin,2018-01-15
12992,19.6340007782,19.6340007782,10.4350004196,13.8919000626,399951008.0,1375492586.6,2018-01-16T23:59:59.999Z,BNB,2018-01-16
12993,0.7806209922,0.7806209922,0.4799439907,0.6264929771,1632649984.0,16243128202.6,2018-01-16T23:59:59.999Z,Cardano,2018-01-16
12994,13836.099609375,13843.099609375,10194.900390625,11490.5,18853799936.0,193121120762.0,2018-01-16T23:59:59.999Z,Bitcoin,2018-01-16
12995,26.418800354,28.6951999664,22.0884990692,24.0363006592,906882.0,0.0,2018-01-16T23:59:59.999Z,Filecoin,2018-01-16
12996,40.4866981506,40.4908981323,23.2593994141,28.4573001862,699985024.0,2822092313.7,2018-01-16T23:59:59.999Z,Ethereum Classic,2018-01-16
12997,1.6783599854,1.7013800144,0.9093130231,1.1792399883,5687960064.0,45682746768.4,2018-01-16T23:59:59.999Z,XRP,2018-01-16
12998,0.00986330024898,0.00986330024898,0.0056716799736,0.00682215997949,68099200.0,769558551.718,2018-01-16T23:59:59.999Z,Dogecoin,2018-01-16
12999,0.076044701,0.0763705969,0.0405496992,0.0544878989,695308992.0,3582480936.79,2018-01-16T23:59:59.999Z,TRON,2018-01-16
13000,0.1343320012,0.1343320012,0.0858182013,0.0971283019,23446800.0,99963562.9781,2018-01-16T23:59:59.999Z,Decentraland,2018-01-16
13001,0.8817719817,0.8817719817,0.5247560143,0.7564529777,8988860.0,264758550.0,2018-01-16T23:59:59.999Z,Chainlink,2018-01-16
13002,415.9280090332,418.9869995117,261.1979980469,320.0369873047,283036000.0,4996098563.17,2018-01-16T23:59:59.999Z,Monero,2018-01-16
13003,1292.6300048828,1292.6300048828,875.5449829102,1053.6899414063,8405139968.0,102231295311.0,2018-01-16T23:59:59.999Z,Ethereum,2018-01-16
13004,0.6001170278,0.6001170278,0.3234069943,0.4411970079,466139008.0,7893354977.35,2018-01-16T23:59:59.999Z,Stellar,2018-01-16
13005,232.8170013428,232.8170013428,152.2929992676,188.3309936523,1405069952.0,10318360404.2,2018-01-16T23:59:59.999Z,Litecoin,2018-01-16
13006,12.9590997696,13.0433998108,8.6006202698,10.2758998871,1599730048.0,6256126298.58,2018-01-16T23:59:59.999Z,EOS,2018-01-16
13007,1.0067700148,1.0464500189,0.9990010262,1.0341500044,5552929792.0,1673348624.61,2018-01-16T23:59:59.999Z,Tether,2018-01-16
13008,0.6914139986,0.6914139986,0.3669359982,0.4838129878,27355600.0,483813000.0,2018-01-16T23:59:59.999Z,Basic Attention Token,2018-01-16
13009,2406.8601074219,2406.8601074219,1555.9699707031,1772.0699462891,1704029952.0,29975361481.5,2018-01-16T23:59:59.999Z,Bitcoin Cash,2018-01-16
13010,1236.2299804688,1287.7700195313,902.5830078125,1063.1800537109,1692020.0,0.0,2018-01-16T23:59:59.999Z,Maker,2018-01-16
13011,1767.5799560547,1875.0799560547,1361.0200195313,1748.0500488281,1457730048.0,29572177011.9,2018-01-17T23:59:59.999Z,Bitcoin Cash,2018-01-17
13012,1.1836800575,1.3767299652,0.8977969885,1.3063399792,7251210240.0,50606491819.7,2018-01-17T23:59:59.999Z,XRP,2018-01-17
13013,1070.4200439453,1123.6700439453,782.742980957,1046.2700195313,1041520.0,646833169.029,2018-01-17T23:59:59.999Z,Maker,2018-01-17
13014,190.1450042725,197.7899932861,141.0070037842,186.5160064697,1422489984.0,10221726463.8,2018-01-17T23:59:59.999Z,Litecoin,2018-01-17
13015,10.1985998154,10.5685997009,7.6666898727,10.1942996979,1625250048.0,6228808442.88,2018-01-17T23:59:59.999Z,EOS,2018-01-17
13016,0.0537963994,0.0843096003,0.0446506999,0.0756229013,1326569984.0,4972068984.76,2018-01-17T23:59:59.999Z,TRON,2018-01-17
13017,0.00681158015504,0.00774072995409,0.00549934012815,0.00764791015536,58846200.0,862812720.103,2018-01-17T23:59:59.999Z,Dogecoin,2018-01-17
13018,22.7942008972,25.0440998077,19.9533996582,24.9304008484,808256.0,0.0,2018-01-17T23:59:59.999Z,Filecoin,2018-01-17
13019,11431.099609375,11678.0,9402.2900390625,11188.599609375,18830600192.0,188070430523.0,2018-01-17T23:59:59.999Z,Bitcoin,2018-01-17
13020,0.4419440031,0.5037059784,0.3050340116,0.4771870077,486788992.0,8537268440.29,2018-01-17T23:59:59.999Z,Stellar,2018-01-17
13021,0.0966902003,0.1469080001,0.0886031985,0.1389169991,58720900.0,142972112.95,2018-01-17T23:59:59.999Z,Decentraland,2018-01-17
13022,13.623000145,15.5377998352,9.6553401947,14.2032003403,299411008.0,1406315644.8,2018-01-17T23:59:59.999Z,BNB,2018-01-17
13023,1061.3399658203,1090.2299804688,780.9219970703,1014.25,8545160192.0,98429091487.1,2018-01-17T23:59:59.999Z,Ethereum,2018-01-17
13024,318.9320068359,332.1189880371,240.3569946289,319.1860046387,192936992.0,4983953588.16,2018-01-17T23:59:59.999Z,Monero,2018-01-17
13025,0.6241229773,0.678516984,0.4406200051,0.6291019917,1713769984.0,16310771929.6,2018-01-17T23:59:59.999Z,Cardano,2018-01-17
13026,28.3845996857,30.3568000793,22.4916992188,29.1236000061,598707008.0,2888868875.12,2018-01-17T23:59:59.999Z,Ethereum Classic,2018-01-17
13027,1.0328700542,1.0698900223,0.997739017,1.0145299435,5588839936.0,1641601682.66,2018-01-17T23:59:59.999Z,Tether,2018-01-17
13028,0.4804230034,0.5882400274,0.3509370089,0.5882400274,26334000.0,588240000.0,2018-01-17T23:59:59.999Z,Basic Attention Token,2018-01-17
13029,0.1539870054,0.196066007,0.1506810039,0.1832360029,10023000.0,0.0,2018-01-17T23:59:59.999Z,Theta Network,2018-01-17
13030,0.7518470287,0.7682020068,0.479321003,0.6986340284,7658770.0,244521900.0,2018-01-17T23:59:59.999Z,Chainlink,2018-01-17
13031,186.949005127,207.0160064697,176.8300018311,192.8370056152,936784000.0,10570969163.8,2018-01-18T23:59:59.999Z,Litecoin,2018-01-18
13032,0.4795219898,0.5700700283,0.4535959959,0.5095229745,472047008.0,9115817065.67,2018-01-18T23:59:59.999Z,Stellar,2018-01-18
13033,0.1834930032,0.2374079973,0.1712339967,0.1955499947,8838400.0,0.0,2018-01-18T23:59:59.999Z,Theta Network,2018-01-18
13034,1016.4400024414,1100.3100585938,967.758972168,1036.2800292969,5938319872.0,100588318055.0,2018-01-18T23:59:59.999Z,Ethereum,2018-01-18
13035,0.1380169988,0.1467790008,0.1229080036,0.1331640035,39776400.0,137051177.673,2018-01-18T23:59:59.999Z,Decentraland,2018-01-18
13036,1055.2399902344,1773.9200439453,1026.0999755859,1654.8199462891,2448320.0,1023055678.53,2018-01-18T23:59:59.999Z,Maker,2018-01-18
13037,14.2505998611,15.9596004486,13.5127000809,14.2804002762,204899008.0,1413959525.6,2018-01-18T23:59:59.999Z,BNB,2018-01-18
13038,0.7024539709,0.8198199868,0.6913329959,0.7442299724,5953820.0,260480500.0,2018-01-18T23:59:59.999Z,Chainlink,2018-01-18
13039,320.5969848633,347.1140136719,303.3500061035,316.4679870605,152851008.0,4942797699.02,2018-01-18T23:59:59.999Z,Monero,2018-01-18
13040,1.30558002,1.7331899405,1.2560499907,1.5965800285,9110439936.0,61850140629.2,2018-01-18T23:59:59.999Z,XRP,2018-01-18
13041,10.1964998245,11.2698001862,9.8864202499,10.5051002502,1266300032.0,6440509833.43,2018-01-18T23:59:59.999Z,EOS,2018-01-18
13042,1.0172599554,1.0398999453,1.0012700558,1.0231100321,4302300160.0,1655484901.92,2018-01-18T23:59:59.999Z,Tether,2018-01-18
13043,11198.7998046875,12107.2998046875,10942.5,11474.900390625,15020399616.0,192907550324.0,2018-01-18T23:59:59.999Z,Bitcoin,2018-01-18
13044,0.6312950253,0.7110080123,0.5915279984,0.6598430276,1285490048.0,17107796005.0,2018-01-18T23:59:59.999Z,Cardano,2018-01-18
13045,24.1194992065,25.823299408,22.5751991272,23.349199295,425551.0,0.0,2018-01-18T23:59:59.999Z,Filecoin,2018-01-18
13046,1752.2700195313,1893.4699707031,1696.25,1756.75,1024060032.0,29722694803.1,2018-01-18T23:59:59.999Z,Bitcoin Cash,2018-01-18
13047,29.2441005707,32.8913002014,28.0235996246,30.1861991882,455046016.0,2994996279.88,2018-01-18T23:59:59.999Z,Ethereum Classic,2018-01-18
13048,0.00764050986618,0.00873296987265,0.00719517981634,0.00796892959625,56599300.0,899102559.907,2018-01-18T23:59:59.999Z,Dogecoin,2018-01-18
13049,0.5932390094,0.6603699923,0.5674250126,0.5919669867,33982500.0,591967000.0,2018-01-18T23:59:59.999Z,Basic Attention Token,2018-01-18
13050,0.0764323995,0.1108670011,0.073540099,0.0831791013,1392329984.0,5468875476.74,2018-01-18T23:59:59.999Z,TRON,2018-01-18
13051,0.7391700149,0.9082270265,0.7031310201,0.8129050136,7383730.0,284516750.0,2018-01-19T23:59:59.999Z,Chainlink,2018-01-19
13052,191.1920013428,202.0749969482,186.93800354,192.9640045166,560284032.0,10580777288.9,2018-01-19T23:59:59.999Z,Litecoin,2018-01-19
13053,1740.1700439453,1870.7800292969,1723.8699951172,1769.6199951172,743246976.0,29943762140.2,2018-01-19T23:59:59.999Z,Bitcoin Cash,2018-01-19
13054,1.5821700096,1.7021399736,1.5013400316,1.5520499945,3697430016.0,60125086599.8,2018-01-19T23:59:59.999Z,XRP,2018-01-19
13055,23.316400528,24.5914993286,22.0839004517,23.4958000183,351450.0,0.0,2018-01-19T23:59:59.999Z,Filecoin,2018-01-19
13056,0.00787215027958,0.0084351496771,0.00746690994129,0.00787059962749,30335700.0,888117577.09,2018-01-19T23:59:59.999Z,Dogecoin,2018-01-19
13057,30.0275993347,34.3414993286,29.0652008057,31.7042999268,394036992.0,3146383176.17,2018-01-19T23:59:59.999Z,Ethereum Classic,2018-01-19
13058,0.1317500025,0.1482309997,0.1237529963,0.1377359927,35770200.0,141756638.491,2018-01-19T23:59:59.999Z,Decentraland,2018-01-19
13059,0.5868260264,0.6336860061,0.5576699972,0.5933709741,18967600.0,593371000.0,2018-01-19T23:59:59.999Z,Basic Attention Token,2018-01-19
13060,1028.8199462891,1093.2199707031,1003.7100219727,1039.0999755859,4084450048.0,100883462786.0,2018-01-19T23:59:59.999Z,Ethereum,2018-01-19
13061,10.3819999695,11.7702999115,9.9174203873,11.1844997406,845596032.0,6877837864.22,2018-01-19T23:59:59.999Z,EOS,2018-01-19
13062,314.1340026855,367.9570007324,309.5390014648,364.6210021973,199852000.0,5696373156.82,2018-01-19T23:59:59.999Z,Monero,2018-01-19
13063,0.1942339987,0.1998949945,0.1522379965,0.1804309934,6949030.0,0.0,2018-01-19T23:59:59.999Z,Theta Network,2018-01-19
13064,0.6495440006,0.6885200143,0.6159359813,0.650497973,584574016.0,16865507530.8,2018-01-19T23:59:59.999Z,Cardano,2018-01-19
13065,1676.4399414063,1762.7299804688,1458.9399414063,1560.2600097656,1521410.0,964596060.586,2018-01-19T23:59:59.999Z,Maker,2018-01-19
13066,11429.7998046875,11992.7998046875,11172.099609375,11607.400390625,10740400128.0,195158837709.0,2018-01-19T23:59:59.999Z,Bitcoin,2018-01-19
13067,14.3106002808,15.6351003647,13.9890003204,14.9406003952,139882000.0,1479328568.4,2018-01-19T23:59:59.999Z,BNB,2018-01-19
13068,0.5033670068,0.5355939865,0.4812810123,0.5062320232,207275008.0,9056966615.52,2018-01-19T23:59:59.999Z,Stellar,2018-01-19
13069,0.0824085027,0.088132903,0.0729947016,0.080499202,706521984.0,5292676895.72,2018-01-19T23:59:59.999Z,TRON,2018-01-19
13070,1.0233199596,1.0422199965,1.0024900436,1.0045399666,2876989952.0,1625436955.34,2018-01-19T23:59:59.999Z,Tether,2018-01-19
13071,23.477399826,25.9398994446,23.477399826,25.1650009155,570484.0,0.0,2018-01-20T23:59:59.999Z,Filecoin,2018-01-20
13072,1044.9499511719,1167.1099853516,1044.9499511719,1155.1500244141,3975190016.0,112174461242.0,2018-01-20T23:59:59.999Z,Ethereum,2018-01-20
13073,0.0811581016,0.0887240022,0.0806080028,0.0852013007,626438976.0,5601831471.56,2018-01-20T23:59:59.999Z,TRON,2018-01-20
13074,0.5099499822,0.5474529862,0.5021529794,0.5346770287,204012992.0,9566699844.57,2018-01-20T23:59:59.999Z,Stellar,2018-01-20
13075,1.0069899559,1.0134999752,0.9914429784,1.0011099577,2942779904.0,1619886903.81,2018-01-20T23:59:59.999Z,Tether,2018-01-20
13076,0.8206740022,1.2193000317,0.8054990172,1.2193000317,13848900.0,426755000.0,2018-01-20T23:59:59.999Z,Chainlink,2018-01-20
13077,194.3780059814,214.5879974365,194.3780059814,211.0180053711,540785984.0,11573785098.2,2018-01-20T23:59:59.999Z,Litecoin,2018-01-20
13078,1573.9200439453,1767.0400390625,1562.5600585938,1690.1899414063,1254440.0,1044922394.76,2018-01-20T23:59:59.999Z,Maker,2018-01-20
13079,11656.2001953125,13103.0,11656.2001953125,12899.2001953125,11801700352.0,216907619830.0,2018-01-20T23:59:59.999Z,Bitcoin,2018-01-20
13080,1784.2600097656,2124.4499511719,1780.4499511719,2032.1199951172,1116240000.0,34388779313.5,2018-01-20T23:59:59.999Z,Bitcoin Cash,2018-01-20
13081,0.5981190205,0.6766219735,0.5974180102,0.6524329782,14603300.0,652433000.0,2018-01-20T23:59:59.999Z,Basic Attention Token,2018-01-20
13082,0.00795719027519,0.00864853989333,0.00795719027519,0.00844759959728,22974100.0,953343861.217,2018-01-20T23:59:59.999Z,Dogecoin,2018-01-20
13083,11.2539997101,15.7621002197,11.2539997101,15.518699646,2777449984.0,9578538039.94,2018-01-20T23:59:59.999Z,EOS,2018-01-20
13084,0.6565639973,0.7262420058,0.6476439834,0.7075099945,738798976.0,18343661676.3,2018-01-20T23:59:59.999Z,Cardano,2018-01-20
13085,367.6350097656,403.4890136719,358.7709960938,383.7890014648,240595008.0,5997110229.09,2018-01-20T23:59:59.999Z,Monero,2018-01-20
13086,0.1394750029,0.1527090073,0.1388369948,0.1489949971,36470100.0,153344298.89,2018-01-20T23:59:59.999Z,Decentraland,2018-01-20
13087,1.5628399849,1.6283299923,1.5027400255,1.578619957,2346449920.0,61154385624.3,2018-01-20T23:59:59.999Z,XRP,2018-01-20
13088,15.0341997147,16.6523990631,15.0341997147,16.1902999878,156744992.0,1603066364.2,2018-01-20T23:59:59.999Z,BNB,2018-01-20
13089,0.1813279986,0.1918410063,0.1745910048,0.1898880005,8285020.0,0.0,2018-01-20T23:59:59.999Z,Theta Network,2018-01-20
13090,32.0910987854,35.5597991943,32.0910987854,35.0091018677,418291008.0,3475179011.68,2018-01-20T23:59:59.999Z,Ethereum Classic,2018-01-20
13091,25.6009998322,25.6049003601,21.8794002533,23.6608009338,463173.0,0.0,2018-01-21T23:59:59.999Z,Filecoin,2018-01-21
13092,384.5320129395,389.1109924316,336.0119934082,345.0790100098,126395000.0,5393668388.18,2018-01-21T23:59:59.999Z,Monero,2018-01-21
13093,211.2350006104,211.2350006104,184.6360015869,190.421005249,463516000.0,10446773723.0,2018-01-21T23:59:59.999Z,Litecoin,2018-01-21
13094,15.6611995697,15.6611995697,12.3948001862,13.4359998703,2887800064.0,8322820707.64,2018-01-21T23:59:59.999Z,EOS,2018-01-21
13095,0.0848682001,0.0856975988,0.0684214011,0.0711861029,561259008.0,4680357404.38,2018-01-21T23:59:59.999Z,TRON,2018-01-21
13096,1155.6800537109,1155.6800537109,1021.5,1049.5799560547,3378089984.0,101943726022.0,2018-01-21T23:59:59.999Z,Ethereum,2018-01-21
13097,0.1490470022,0.1490470022,0.1159270033,0.1218430027,31975800.0,125399707.438,2018-01-21T23:59:59.999Z,Decentraland,2018-01-21
13098,16.2488994598,16.2488994598,13.3591003418,14.0683002472,141562000.0,1392958656.2,2018-01-21T23:59:59.999Z,BNB,2018-01-21
13099,1.5762300491,1.5762300491,1.3430299759,1.3800400496,2840750080.0,53461566644.9,2018-01-21T23:59:59.999Z,XRP,2018-01-21
13100,12889.2001953125,12895.900390625,11288.2001953125,11600.099609375,9935179776.0,195089460991.0,2018-01-21T23:59:59.999Z,Bitcoin,2018-01-21
13101,0.00843766983598,0.00843766983598,0.00698263011873,0.00713114999235,22933100.0,804877209.963,2018-01-21T23:59:59.999Z,Dogecoin,2018-01-21
13102,35.4939994812,36.2095985413,29.2805995941,30.3220996857,381507008.0,3010653321.7,2018-01-21T23:59:59.999Z,Ethereum Classic,2018-01-21
13103,0.1892849952,0.1900320053,0.1538680047,0.1650599986,5526050.0,0.0,2018-01-21T23:59:59.999Z,Theta Network,2018-01-21
13104,0.6534669995,0.6534669995,0.5228160024,0.5554869771,10269600.0,555487000.0,2018-01-21T23:59:59.999Z,Basic Attention Token,2018-01-21
13105,1.0029200315,1.0266100168,0.9970690012,0.999861002,3302010112.0,1617865908.38,2018-01-21T23:59:59.999Z,Tether,2018-01-21
13106,0.5343469977,0.5343469977,0.4451130033,0.4641169906,161687008.0,8304227685.21,2018-01-21T23:59:59.999Z,Stellar,2018-01-21
13107,0.7063909769,0.7063909769,0.5907930136,0.6131629944,847731008.0,15897520352.3,2018-01-21T23:59:59.999Z,Cardano,2018-01-21
13108,2033.6999511719,2033.6999511719,1733.9899902344,1776.6400146484,745179008.0,30068588224.0,2018-01-21T23:59:59.999Z,Bitcoin Cash,2018-01-21
13109,1692.2099609375,1720.5100097656,1537.6899414063,1576.7299804688,1261940.0,974778271.959,2018-01-21T23:59:59.999Z,Maker,2018-01-21
13110,1.1956399679,1.1956399679,0.8404870033,0.8878279924,22703900.0,310739800.0,2018-01-21T23:59:59.999Z,Chainlink,2018-01-21
13111,0.1641529948,0.1749500036,0.1424549967,0.1536410004,6522240.0,0.0,2018-01-22T23:59:59.999Z,Theta Network,2018-01-22
13112,0.5598880053,0.5746600032,0.4635170102,0.5115910172,16621400.0,511591000.0,2018-01-22T23:59:59.999Z,Basic Attention Token,2018-01-22
13113,30.5914993286,32.8353004456,26.9228000641,29.2646007538,321230016.0,2906360165.52,2018-01-22T23:59:59.999Z,Ethereum Classic,2018-01-22
13114,0.1235359982,0.1451420039,0.1114429981,0.1219339967,40584500.0,128157931.442,2018-01-22T23:59:59.999Z,Decentraland,2018-01-22
13115,11633.099609375,11966.400390625,10240.2001953125,10931.400390625,10537400320.0,183866421285.0,2018-01-22T23:59:59.999Z,Bitcoin,2018-01-22
13116,13.5371999741,15.1751003265,12.8514003754,13.6581001282,2902200064.0,8488483306.42,2018-01-22T23:59:59.999Z,EOS,2018-01-22
13117,0.6149830222,0.6314849854,0.5218889713,0.5704579949,522984000.0,14790304805.0,2018-01-22T23:59:59.999Z,Cardano,2018-01-22
13118,0.00719856983051,0.00760560994968,0.00631769979373,0.00673356000334,19968600.0,760095988.779,2018-01-22T23:59:59.999Z,Dogecoin,2018-01-22
13119,1.0039999485,1.0193099976,0.991509974,1.0050400496,3274899968.0,1626246000.75,2018-01-22T23:59:59.999Z,Tether,2018-01-22
13120,14.1986999512,14.4503002167,11.9146003723,13.0145998001,138026000.0,1288627604.4,2018-01-22T23:59:59.999Z,BNB,2018-01-22
13121,348.9100036621,356.0369873047,288.7860107422,315.8980102539,116893000.0,4938742502.04,2018-01-22T23:59:59.999Z,Monero,2018-01-22
13122,0.9057940245,1.0158599615,0.7348430157,0.802857995,12408600.0,281000300.0,2018-01-22T23:59:59.999Z,Chainlink,2018-01-22
13123,0.0719472021,0.0828094035,0.0638305992,0.0714116991,623766976.0,4695190196.6,2018-01-22T23:59:59.999Z,TRON,2018-01-22
13124,1586.4200439453,1659.1300048828,1390.2399902344,1524.5600585938,1408450.0,942525329.193,2018-01-22T23:59:59.999Z,Maker,2018-01-22
13125,1794.4599609375,1815.4200439453,1525.5,1621.9200439453,681350016.0,27453023400.0,2018-01-22T23:59:59.999Z,Bitcoin Cash,2018-01-22
13126,23.641500473,24.0911006927,21.4286994934,23.3251991272,237606.0,0.0,2018-01-22T23:59:59.999Z,Filecoin,2018-01-22
13127,1.3916100264,1.4284100533,1.163079977,1.3573499918,2642510080.0,52582575494.5,2018-01-22T23:59:59.999Z,XRP,2018-01-22
13128,1055.3499755859,1089.0999755859,930.741027832,1003.2600097656,3810099968.0,97465684890.1,2018-01-22T23:59:59.999Z,Ethereum,2018-01-22
13129,191.7899932861,195.2460021973,166.8829956055,180.0079956055,494091008.0,9878115975.43,2018-01-22T23:59:59.999Z,Litecoin,2018-01-22
13130,0.4659009874,0.5297660232,0.4328339994,0.4863379896,442542016.0,8689734178.22,2018-01-22T23:59:59.999Z,Stellar,2018-01-22
13131,29.2759990692,30.1746997833,26.54529953,28.3665008545,230031008.0,2817842585.0,2018-01-23T23:59:59.999Z,Ethereum Classic,2018-01-23
